id,name,mail_address_1,mail_address_2,city,state,country,zip,phone,fitter,retailer,longitude,latitude,created_at,updated_at,place_id,website,formatted_address,google_places_name,email,duplicate_domain,source_brand,source_url,added_to_ac,sent_email
5790,Randolph Park,600 S Alvernon Way,"Tucson, AZ 85711",Tucson,AZ,United States,85711,520-791-5853,false,true,,,,,,http://www.tucsonaz.gov/,"200 S Alvernon Way, Tucson, AZ 85711, USA",Randolph Skate Park,,,,,,
5791,Underpar Indoor Golf,1245 W Elliot Rd Ste 111,"Tempe, AZ 85284",Tempe,AZ,UNITED STATES,85284,602-904-0334,false,true,,,,,,http://www.underparindoorgolf.com/,"1245 W Elliot Rd Suite 111, Tempe, AZ 85284, USA",UnderPar Indoor Golf,,,,,,
5792,Creekside Golf and Country Club,591 Westchester Club Dr,"Hiram, GA 30141-5028",Hiram,GA,UNITED STATES,30141-5028,770-445-7655 EXT 15,false,true,,,,,,http://www.creeksidegolf.com/,"591 Westchester Club Dr, Hiram, GA 30141, USA",Creekside Golf & Country Club,,,,,,
5793,Millstone Golf Club,450 Alpha Valley Home Rd,"Morristown, TN 37813-3302",Morristown,TN,UNITED STATES,37813-3302,423-586-4000,false,true,,,,,,http://millstonegolfclub.net/,"450 Alpha Valley Home Rd, Morristown, TN 37813, USA",Millstone Golf Club,,,,,,
5795,Conestoga Golf Club,1499 Falcon Ridge Pky,"Mesquite, NV 89034",Mesquite,NV,UNITED STATES,89034,702-346-4292,false,true,,,,,,http://www.conestogagolf.com/,"1499 Falcon Ridge Pkwy, Mesquite, NV 89034, USA",Conestoga Golf Club,,,,,,
5796,The Raven Golf Course,3636 E Baseline Rd,"Phoenix, AZ 85042-7214",Phoenix,AZ,UNITED STATES,85042-7214,480-560-4558 ,false,true,,,,,,https://www.ravenphx.com/,"3636 E Baseline Rd, Phoenix, AZ 85042, USA",Raven Golf Club,,,,,,
5797,Falcon Ridge Golf Course Pro Shop,1024 Normandy Ln,"Mesquite, NV 89027-8882",Mesquite,NV,UNITED STATES,89027-8882,702-346-6363,false,true,,,,,,http://golffalcon.com/,"1024 Normandy Ln, Mesquite, NV 89027, USA",Falcon Ridge Golf Course,,,,,,
5798,Encanto Golf Course Pro Shop,2775 N 15th Ave,"Phoenix, AZ 85007-1000",Phoenix,AZ,UNITED STATES,85007-1000,602-274-4625,false,true,,,,,,https://www.phoenix.gov/parks/golf/phoenix-golf-courses/encanto-18,"2745 N 15th Ave, Phoenix, AZ 85007, USA",Encanto Golf Course,,,,,,
5799,Cedar Hill Country Club Pro Shop,1100 Shannon Evans Rd,"Jonesville, VA 24263-6804",Jonesville,VA,UNITED STATES,24263-6804,276-346-1535,false,true,,,,,,http://playcedarhill.com/,"1040 Shannon Evans Rd, Jonesville, VA 24263, USA",Cedar Hill Country Club,,,,,,
5800,The Pines Golf Club,8480 N Continental Links Dr,"Tucson, AZ 85743-8587",Tucson,AZ,UNITED STATES,85743-8587,520-744-7443 ,false,true,,,,,,http://www.playthepines.com/,"8480 N Continental Links Dr, Tucson, AZ 85743, USA",Quarry Pines Golf Club,,,,,,
5801,Gatlinburg Golf Course Pro Shop,520 Dollywood Ln,"Pigeon Forge, TN 37863-4105",Pigeon Forge,TN,UNITED STATES,37863-4105,800-231-4128,false,true,,,,,,http://golf.gatlinburg.com/,"520 Dollywood Ln, Pigeon Forge, TN 37863, USA",Gatlinburg Golf Course,,,,,,
5802,Fairfield Plantation Golf Club,7500 Monticello Dr,"Villa Rica, GA 30180-7829",Villa Rica,GA,UNITED STATES,30180-7829,770-836-1112,false,true,,,,,,https://www.fairfieldplantation.com/Amenities/Golf.aspx,"7500 Monticello Dr, Villa Rica, GA 30180, USA",Fairfield Plantation Golf Club,,,,,,
5803,Sun Lakes Country Club,25425 N Sun Lakes Boulevard,"Chandler, AZ 85248",Chandler,AZ,UNITED STATES,85248,480-895-9274,false,true,,,,,,http://www.sunlakescountryclub.com/,"25425 N Sunlakes Blvd, Chandler, AZ 85248, USA",Sun Lakes Country Club,,,,,,
5804,Eagle Watch Golf Club Pro Shop,3055 Eagle Watch Dr,"Woodstock, GA 30189-2333",Woodstock,GA,UNITED STATES,30189-2333,770-591-1000,false,true,,,,,,http://www.clubcorp.com/Clubs/Eagle-Watch-Bentwater,"3055 Eagle Watch Dr, Woodstock, GA 30189, USA",Eagle Watch Golf Club,,,,,,
5805,Glen Lakes Golf and Learning Ctr,5450 W Northern Ave,"Glendale, AZ 85301",Glendale,AZ,UNITED STATES,85301,623-930-1111,false,true,,,,,,http://www.glenlakesgolfaz.com/,"5450 W Northern Ave, Glendale, AZ 85301, USA",Glen Lakes Golf Course,,,,,,
5806,White Pine Golf Course Pro Shop,151 Golf Course Dr,"Ely, NV 89301-6611",Ely,NV,UNITED STATES,89301-6611,775-289-4095,false,true,,,,,,http://www.elygolfing.com/,"151 N Golf Course Rd, Ely, NV 89301, USA",White Pine County Golf Course,,,,,,
5807,Towne Lake Hills,1003 Towne Lake Hills East,"Woodstock, GA 30189-2501",Woodstock,GA,UNITED STATES,30189-2501,770-592-9969 ,false,true,,,,,,http://www.townelakehillsgc.com/,"1003 Towne Lake Hills E, Woodstock, GA 30189, USA",Towne Lake Hills Golf Club,,,,,,
5808,Canton Golf Club Inc,480 Golf Course Rd,"Canton, GA 30114-3200",Canton,GA,UNITED STATES,30114-3200,770-479-2772,false,true,,,,,,http://cantongolfclub.com/,"480 Golf Course Rd, Canton, GA 30114, USA",Canton Golf Club,,,,,,
5809,Palmbrook Country Club,9350 W Greenway Rd,"Sun City, AZ 85351-1700",Sun City,AZ,UNITED STATES,85351-1700,623-977-8383,false,true,,,,,,http://www.palmbrookgolf.com/,"9350 W Greenway Rd, Sun City, AZ 85351, USA",Palmbrook Country Club,,,,,,
5810,Pinetree Country Club,3400 Mccollum Pkwy Nw,"Kennesaw, GA 30144-2926",Kennesaw,GA,UNITED STATES,30144-2926,770-428-0553,false,true,,,,,,http://www.pinetreecc.org/,"3400 McCollum Pkwy NW, Kennesaw, GA 30144, USA",Pinetree Country Club,,,,,,
5811,Coyote Lakes Golf Club Pro Shop,18800 N Coyote Lakes Pkwy,"Surprise, AZ 85378-2576",Surprise,AZ,UNITED STATES,85378-2576,623-566-2323 X22,false,true,,,,,,http://www.coyotelakesgolfclub.com/,"18800 N Coyote Lakes Pkwy, Surprise, AZ 85374, USA",Coyote Lakes Golf Club,,,,,,
5812,Cherokee Golf Center,635 Molly Ln Ste 100,"Woodstock, GA 30189-3641",Woodstock,GA,UNITED STATES,30189-3641,770-924-2062,false,true,,,,,,http://cherokeegolfcenter.com/,"635 Molly Ln, Woodstock, GA 30189, USA",Cherokee Golf Center,,,,,,
5813,Jw Marriott Starr Pass Golf Club,3645 W Starr Pass Blvd,"Tucson, AZ 85745-9596",Tucson,AZ,UNITED STATES,85745-9596,520-670-0400,false,true,,,,,,https://www.marriott.com/hotels/travel/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,"3800 W Starr Pass Blvd, Tucson, AZ 85745, USA",JW Marriott Tucson Starr Pass Resort & Spa,,,,,,
5814,Mission Royale Golf Club,11 S Mission Pky,"Casa Grande, AZ 85194",Casa Grande,AZ,UNITED STATES,85194,520-876-5335,false,true,,,,,,http://www.missionroyalegolfclub.com/,"11 Mission Pkwy, Casa Grande, AZ 85194, USA",Mission Royale Golf Course,,,,,,
5815,Desert Mirage Golf Learning Center,8710 W Maryland Ave,"Glendale, AZ 85305-2467",Glendale,AZ,UNITED STATES,85305-2467,623-772-0110 ,false,true,,,,,,http://www.golfdm.com/,"8710 W Maryland Ave, Glendale, AZ 85305, USA",Desert Mirage Golf & Practice Center,,,,,,
5816,Butternut Creek Golf Course,Hwy 129/19n,"Blairsville, GA 30512",Blairsville,GA,UNITED STATES,30512,706-439-6076,false,true,,,,,,http://www.butternutcreekgolf.com/,"129 Union Co Recreation Rd, Blairsville, GA 30512, USA",Butternut Creek Golf Course,,,,,,
5817,West Pines Golf Club Pro Shop,9090 Rose Ave,"Douglasville, GA 30134-1625",Douglasville,GA,UNITED STATES,30134-1625,678-391-1600 ,false,true,,,,,,http://www.westpinesgc.com/,"1625, 9090 Rose Ave, Douglasville, GA 30134, USA",West Pines Golf Club,,,,,,
5818,Brentwood Golf Club,12415 Grafton Rd,"Grafton, OH 44044-1051",Grafton,OH,UNITED STATES,44044-1051,440-452-4296 ,false,true,,,,,,http://www.playbrentwood.com/,"12415 Grafton Rd, Grafton, OH 44044, USA",Brentwood Golf Club,,,,,,
5819,Peoria Pines Golf Club Pro Shop,8411 N 107th Ave,"Peoria, AZ 85345-7472",Peoria,AZ,UNITED STATES,85345-7472,623-972-1364,false,true,,,,,,http://www.peoriapines.com/,"8411 N 107th Ave, Peoria, AZ 85345, USA",Peoria Pines Golf & Restaurant,,,,,,
5820,Aguila Golf Course,8440 S 35th Ave,"Laveen, AZ 85339-1879",Laveen,AZ,UNITED STATES,85339-1879,602-237-9601,false,true,,,,,,https://www.phoenix.gov/parks/golf/phoenix-golf-courses/aguila,"8440 S 35th Ave, Laveen Village, AZ 85339, USA",Aguila Golf Course,,,,,,
5821,David White Muni Pro Shop,2121 N Thornton Rd,"Casa Grande, AZ 85122-7825",Casa Grande,AZ,UNITED STATES,85122-7825,520-836-9216 ,false,true,,,,,,https://casagrandeaz.gov/golf/,"2121 N Thornton Rd, Casa Grande, AZ 85122, USA",Dave White Municipal Golf Course,,,,,,
5822,Athens Country Club Pro Shop,7606 Country Club Rd,"Athens, OH 45701-8844",Athens,OH,UNITED STATES,45701-8844,740-592-1655 ,false,true,,,,,,http://www.athenscc.com/,"7606 Country Club Rd, Athens, OH 45701, USA",Athens Country Club,,,,,,
5823,Golf Pro Shop,6321 Us Highway 76,"Young Harris, GA 30582-2717",Young Harris,GA,UNITED STATES,30582-2717,706-379-4613,false,true,,,,,,https://www.brasstownvalley.com/golf/,"6321 US-76, Young Harris, GA 30582, USA",Brasstown Valley Golf Club,,,,,,
5824,Steelwood,31925 Steelwood Ridge Rd,"Loxley, AL 36551",Loxley,AL,UNITED STATES,36551,251-964-7070,false,true,,,,,,http://www.steelwoodcountryclub.com/,"31925 Steelwood Ridge Rd, Loxley, AL 36551, USA",Steelwood Country Club,,,,,,
5825,Eagle Sticks Golf Course,2655 Maysville Pike,"Zanesville, OH 43701-8575",Zanesville,OH,UNITED STATES,43701-8575,740-454-4900,false,true,,,,,,http://eaglesticks.com/,"2655 Maysville Pike, Zanesville, OH 43701, USA",Eaglesticks Golf Club,,,,,,
5826,Ohio University,Golf and Tennis Center,"Athens, OH 45701",Athens,OH,UNITED STATES,45701,740-593-9406,false,true,,,,,,http://www.ohio.edu/,"Athens, OH 45701, USA",Ohio University,,,,,,
5827,All Seasons Golf Center Inc,4250 Dresden Rd,"Zanesville, OH 43701-8840",Zanesville,OH,UNITED STATES,43701-8840,740-453-7190,false,true,,,,,,http://www.allseasons.golf/,"4250 Dresden Rd, Zanesville, OH 43701, USA",All Seasons Golf Center,,,,,,
5828,Pro Shop,12684 W Gila Bend Hwy,"Casa Grande, AZ 85193-9298",Casa Grande,AZ,UNITED STATES,85193-9298,520-836-6444,false,true,,,,,,http://www.protecmobile.com/,"1641 N Pinal Ave, Casa Grande, AZ 85122, USA",Pro-Tec Mobile Communications,,,,,,
5829,Falcon Golf Course,15152 W Camelback Rd,"Litchfield Park, AZ 85340",Litchfield Park,AZ,UNITED STATES,85340,623-935-7800,false,true,,,,,,https://www.playfalcongolf.com/,"5600, 15152 W Camelback Rd, Litchfield Park, AZ 85340, USA",Falcon Golf Club,,,,,,
5830,Quail Creek Golf Course Pro Shop,19841 Quail Creek Dr Hwy 181,"Fairhope, AL 36532",Fairhope,AL,UNITED STATES,36532,251-990-0240 ,false,true,,,,,,http://www.cofairhope.com/,"19841 Quail Creek Dr, Fairhope, AL 36532, USA",Quail Creek Golf Course,,,,,,
5831,Palm Valley Golf Club Pro Shop,2211 N Litchfield Rd,"Goodyear, AZ 85395-2122",Goodyear,AZ,UNITED STATES,85395-2122,623-935-2500 ,false,true,,,,,,http://www.palmvalleygolf.com/,"2211 N Litchfield Rd, Goodyear, AZ 85395, USA",Palm Valley Golf Club,,,,,,
5832,Wickenburg Ranch Golf Club,3246 Maverick Dr,"Wickenburg, AZ 85390-2749",Wickenburg,AZ,UNITED STATES,85390-2749,480-367-3610 ,false,true,,,,,,http://www.wickenburgranch.com/,"3430 Club Terrace Way, Wickenburg, AZ 85390, USA",Wickenburg Ranch Golf & Social Club,,,,,,
5833,Southern Dunes,48456 W Highway 238,"Maricopa, AZ 85139-2118",Maricopa,AZ,UNITED STATES,85139-2118,520-568-2000 ,false,true,,,,,,http://www.akchinsoutherndunes.com/,"48456 West, AZ-238, Maricopa, AZ 85139, USA",Ak-Chin Southern Dunes Golf Club,,,,,,
5834,Hawk Nest Golf Course,2800 E Pleasant Home Rd,"Creston, OH 44217-9434",Creston,OH,UNITED STATES,44217-9434,330-435-4611 ,false,true,,,,,,http://www.playhawksnest.com/,"2800 E Pleasant Home Rd, Creston, OH 44217, USA",Hawks Nest Golf Club,,,,,,
5836,The Paradies Shops Inc,2849 Paces Ferry Rd Se Ste 400,"Atlanta, GA 30339-3769",Atlanta,GA,UNITED STATES,30339-3769,404-344-7905 ,false,true,,,,,,http://www.paradieslagardere.com/,"2849 Paces Ferry Rd SE, Atlanta, GA 30339, USA",Paradies Lagardère,,,,,,
5837,Medina Country Club,5588 Wedgewood Rd,"Medina, OH 44256-7833",Medina,OH,UNITED STATES,44256-7833,330-725-6621,false,true,,,,,,http://www.medinacc.com/,"5588 Wedgewood Rd, Medina, OH 44256, USA",Medina Country Club,,,,,,
5838,Shale Creek Golf Club,5420 Wolff Rd,"Medina, OH 44256-9435",Medina,OH,UNITED STATES,44256-9435,330-723-8774 ,false,true,,,,,,http://www.shalecreekgolfclubggp.com/,"5420 Wolff Rd, Medina, OH 44256, USA",Shale Creek Golf Club,,,,,,
5840,Summergrove Golf Club Pro Shop,335 Summer Grove Pkwy,"Newnan, GA 30265-3138",Newnan,GA,UNITED STATES,30265-3138,770-251-1800,false,true,,,,,,http://summergrovegolf.com/,"335 Summer Grove Pkwy, Newnan, GA 30265, USA",Summer Grove Golf Club,,,,,,
5841,Tres Rios Golf Course,15205 W Vineyard,"Goodyear, AZ 85338-9718",Goodyear,AZ,UNITED STATES,85338-9718,623-932-3714 ,false,true,,,,,,http://www.estrella-golf.com/,"15205 W Vineyard Ave, Goodyear, AZ 85338, USA",Tres Rios Golf Course,,,,,,
5842,The Pines Golf Club,1319 N Millborne Rd,"Orrville, OH 44667-9500",Orrville,OH,UNITED STATES,44667-9500,330-684-1010,false,true,,,,,,http://www.thepinesgolf.com/,"1319 Millborne Rd, Orrville, OH 44667, USA",Pines Golf Club & Restaurant,,,,,,
5843,Ridge Top Golf Course Inc,7441 Tower Rd,"Medina, OH 44256-9751",Medina,OH,UNITED STATES,44256-9751,330-725-5500,false,true,,,,,,http://www.ridgetopgolfcourse.net/,"7441 Tower Rd, Medina, OH 44256, USA",Ridge Top Golf Course,,,,,,
5844,Moores Mill Golf Club,1957 Fairway Dr,"Auburn, AL 36830",Auburn,AL,United States,36830,334-826-8989,false,true,,,,,,http://www.mooresmillclub.com/,"1957 Fairway Dr, Auburn, AL 36830, USA",Moore's Mill Club,,,,,,
5845,Riverside Golf Course,1661 Adamsville Rd,"Mason, WV 25260-9651",Mason,WV,UNITED STATES,25260-9651,304-773-5354,false,true,,,,,,http://www.riversidegolfclubwv.com/,"1661 Adamsville Rd, Mason, WV 25260, USA",Riverside Club Of West Virginia,,,,,,
5846,Rivermont Golf and Country Club,3130 Rivermont Pkwy,"Alpharetta, GA 30022-5468",Alpharetta,GA,UNITED STATES,30022-5468,770-993-1779,false,true,,,,,,https://rivermontgolfclub.com/,"3130 Rivermont Pkwy, Johns Creek, GA 30022, USA",Rivermont Golf Club,,,,,,
5847,Marias Valley Golf & Country Club,1 Golf Course Rd,"Shelby, MT 59474",Shelby,MT,UNITED STATES,59474,406-434-5940,false,true,,,,,,http://www.mariasvalleygolf.com/,"1 Golf Course Rd, Shelby, MT 59474, USA",Marias Valley Golf & Country Club,,,,,,
5848,Sequoyah National Golf Club,79 Cahons Rd,"Whittier, NC 28789",Whittier,NC,UNITED STATES,28789,828-497-3000 ,false,true,,,,,,http://www.sequoyahnational.com/,"79 Cahons Rd., Whittier, NC 28786, USA",Sequoyah National Golf Club,,,,,,
5849,The Golf Academy,121 Justice Way Unit 125,"Pikeville, KY 41501-7880",Pikeville,KY,UNITED STATES,41501-7880,606-213-7602 ,false,true,,,,,,https://www.facebook.com/tgapikeville/,"26 Hurts Branch, Pikeville, KY 41501, USA",The Golf Academy,,,,,,
5850,Golf Club of Estrella,11800 S Golf Club Dr,"Goodyear, AZ 85338-9512",Goodyear,AZ,UNITED STATES,85338-9512,623-386-2600,false,true,,,,,,http://www.estrellagolf.com/,"11800 S Golf Club Dr, Goodyear, AZ 85338, USA",Golf Club of Estrella,,,,,,
5852,Canoa Ranch Golf Club,5800 S Camino Del Sol,"Green Valley, AZ 85622-5097",Green Valley,AZ,UNITED STATES,85622-5097,520-382-0450,false,true,,,,,,http://www.canoaranchgolfclub.com/,"5800 S Camino Del Sol, Green Valley, AZ 85614, USA",Canoa Ranch Golf Club,,,,,,
5853,Innsbruck Golf Resort,664 Bahn Innsbruck,"Helen, GA 30545-2929",Helen,GA,UNITED STATES,30545-2929,706-878-2100 ,false,true,,,,,,http://www.innsbruckgolfclub.com/,"664 Bahn Innsbruck, Helen, GA 30545, USA",Innsbruck Resort & Golf Club,,,,,,
5854,St Marlo Country Club Pro Shop,7755 Saint Marlo Country Club Pkwy,"Duluth, GA 30097-1631",Duluth,GA,UNITED STATES,30097-1631,770-495-7725,false,true,,,,,,https://www.stmarlo.com/,"7755 St Marlo Country Club Pkwy, Duluth, GA 30097, USA",St Marlo Country Club,,,,,,
5855,Hickory Flats Greens Inc,54188 Twp 155 Rd,"West Lafayette, OH 43845-9501",West Lafayette,OH,UNITED STATES,43845-9501,740-545-7796,false,true,,,,,,http://www.hickoryflatsgc.com/,"53188 Township Rd 155, West Lafayette, OH 43845, USA",HICKORY FLATS G.C,,,,,,
5856,Hinckley Hills Golf Course Pro Shop,301 State Rd,"Hinckley, OH 44233",Hinckley,OH,UNITED STATES,44233,330-278-4861,false,true,,,,,,http://www.hinckleyhillsgolf.com/,"300 State Rd, Hinckley, OH 44233, USA",Hinckley Hills Golf Course,,,,,,
5857,Sugar Hill Golf Course,6094 Suwanee Dam Rd,"Sugar Hill, GA 30518-5513",Sugar Hill,GA,UNITED STATES,30518-5513,770-271-0519,false,true,,,,,,http://www.sugarhillgolfclub.com/,"6094 Suwanee Dam Rd, Sugar Hill, GA 30518, USA",Sugar Hill Golf Club,,,,,,
5858,Charlie Yates Golf Course Pro Shop,10 Lakeside Village Dr Se,"Atlanta, GA 30317-3101",Atlanta,GA,UNITED STATES,30317-3101,404-373-4655,false,true,,,,,,http://www.charlieyatesgolfcourse.com/,"10 Lakeside Village Dr SE, Atlanta, GA 30317, USA",Charlie Yates Golf Course,,,,,,
5859,The Fields Golf Club,257 South Smith Rd,"Lagrange, GA 30241-9687",Lagrange,GA,UNITED STATES,30241-9687,706-255-4270,false,true,,,,,,http://thefieldsgolfclub.com/,"257 S Smith Rd, LaGrange, GA 30241, USA",The Fields Golf Club,,,,,,
5860,Chippewa Golf Course,12147 Shank Rd,"Doylestown, OH 44230-9707",Doylestown,OH,UNITED STATES,44230-9707,330-658-6126,false,true,,,,,,http://www.chippewagolfclub.com/,"12147 Shank Rd, Doylestown, OH 44230, USA",Chippewa Golf Club,,,,,,
5861,East Lake Golf Club Inc,2575 Alston Dr Se,"Atlanta, GA 30317-3333",Atlanta,GA,UNITED STATES,30317-3333,404-687-8955,false,true,,,,,,http://www.eastlakegolfclub.com/,"2575 Alston Dr SE, Atlanta, GA 30317, USA",East Lake Golf Club,,,,,,
5862,Kiva Dunes,815 Plantation Rd,"Gulf Shores, AL 36542",Gulf Shores,AL,UNITED STATES,36542,251-540-7100,false,true,,,,,,http://www.kivadunes.com/,"815 Plantation Rd, Gulf Shores, AL 36542, USA",Kiva Dunes Resort and Golf,,,,,,
5863,Sleepy Hollow GC,9445 Brecksville Road,"Brecksville, OH 44141",Brecksville,OH,United States,44141,440-526-2745,false,true,,,,,,http://www.clevelandmetroparks.com/Golf/Golf-Courses/Sleepy-Hollow-Golf-Course-2.aspx,"9445 Brecksville Rd, Cleveland, OH 44141, USA",Sleepy Hollow Golf Course,,,,,,
5864,Troy Country Club Pro Shop,1 Club Rd,"Troy, AL 36079",Troy,AL,UNITED STATES,36079,334-566-1169,false,true,,,,,,http://troycountryclub.org/,"1 Troy Country Club Rd, Troy, AL 36079, USA",Troy Country Club,,,,,,
5865,Scott County Park Golf Course,247 Fore Dr Ste 101,"Gate City, VA 24251-3791",Gate City,VA,UNITED STATES,24251-3791,276-452-4168,false,true,,,,,,http://www.scottcountyva.com/park/,"247 Fore Dr # 101, Gate City, VA 24251, USA",Scott County Park & Golf Course,,,,,,
5866,Graysburg Hills ,910 Graysburg Hills Rd,"Chuckey, TN 37641-3955",Chuckey,TN,UNITED STATES,37641-3955,423-234-8061 ,false,true,,,,,,http://graysburghillsgolf.com/,"910 Graysburg Hills Rd, Chuckey, TN 37641, USA",Graysburg Hills Golf Course,,,,,,
5867,Stock Farm Club,1428 Stock Farm Rd,"Hamilton, MT 59840-9272",Hamilton,MT,UNITED STATES,59840-9272,406-375-1886,false,true,,,,,,http://www.stockfarm.com/,"1428 Stock Farm Rd, Hamilton, MT 59840, USA",Stock Farm Club,,,,,,
5868,Elms Country Club,1608 Manchester Ave Sw,"North Lawrence, OH 44666-9432",North Lawrence,OH,UNITED STATES,44666-9432,330-833-2668,false,true,,,,,,https://elms-country-club.business.site/?utm_source=gmb&utm_medium=referral,"1608 Manchester Ave SW, North Lawrence, OH 44666, USA",Elms Country Club,,,,,,
5870,Good Park Golf Course Pro Shop,530 Nome Ave,"Akron, OH 44320-1234",Akron,OH,UNITED STATES,44320-1234,330-864-0020,false,true,,,,,,http://www.golfakroncity.com/,"530 Nome Ave, Akron, OH 44320, USA",J. E Good Park Golf Course,,,,,,
5871,Peninsula Golf Club Pro Shop,20 Peninsula Blvd,"Gulf Shores, AL 36542",Gulf Shores,AL,UNITED STATES,36542,251-968-8009,false,true,,,,,,http://www.peninsulagolfclub.com/,"20 Peninsula Blvd, Gulf Shores, AL 36542, USA",Peninsula Golf and Racquet Club,,,,,,
5872,Tubac Golf Resort Pro Shop,1 Otero Rd,"Tubac, AZ 85646",Tubac,AZ,UNITED STATES,85646,520-398-2211,false,true,,,,,,http://www.tubacgolfresort.com/,"65 Avenida de Otero, Tubac, AZ 85646, USA",Tubac Golf Resort & Spa,,,,,,
5873,Double Arrow Lodge,301 Lodge Way,"Seeley Lake, MT 59868",Seeley Lake,MT,UNITED STATES,59868,406-677-2777,false,true,,,,,,http://www.doublearrowresort.com/,"MT-83, Seeley Lake, MT 59868, USA",Double Arrow Lodge,,,,,,
5875,Maggie Valley Golf Course Pro Shop,1819 Country Club Dr,"Maggie Valley, NC 28751-7837",Maggie Valley,NC,UNITED STATES,28751-7837,828-926-1616,false,true,,,,,,http://maggievalleyclub.com/,"1819 Country Club Dr, Maggie Valley, NC 28751, USA",Maggie Valley Club,,,,,,
5876,Golf Amplified Inc,1917 Meadowview Pky,"Kingsport, TN 37660",Kingsport,TN,UNITED STATES,37660,423-765-9140,false,true,,,,,,http://www.golfamplified.com/,"1917 Meadowview Pkwy, Kingsport, TN 37660, USA",golf AMPLIFIED,,,,,,
5877,Craft Farms,3840 Cotton Creek Cir,"Gulf Shores, AL 36542",Gulf Shores,AL,UNITED STATES,36542,251-968-7500 ,false,true,,,,,,http://www.craftfarms.com/,"3840 Cotton Creek Cir, Gulf Shores, AL 36542, USA",Craft Farms Golf Club,,,,,,
5878,Shaker Heights Country Club,3300 Courtland Blvd,"Shaker Heights, OH 44122-2810",Shaker Heights,OH,UNITED STATES,44122-2810,216-991-3324,false,true,,,,,,http://www.shakerheightscc.org/,"3300 Courtland Blvd, Shaker Heights, OH 44122, USA",Shaker Heights Country Club,,,,,,
5879,Greenhills Country Club Pro Shop,Rt 56,"Ravenswood, WV 26164",Ravenswood,WV,UNITED STATES,26164,304-273-4121,false,true,,,,,,http://www.greenhillsgolfclub.com/,"Old Rte 56, Ravenswood, WV 26164, USA",Greenhills Country Club,,,,,,
5880,Stone Mountain Park Golf Club,1145 Stonewall Jackson Dr,"Stone Mountain, GA 30083-7115",Stone Mountain,GA,UNITED STATES,30083-7115,770-465-3278,false,true,,,,,,http://www.stonemountaingolf.com/,"1145 Stonewall Jackson Dr, Stone Mountain, GA 30083, USA",Stone Mountain Golf Club,,,,,,
